lsoacode,population_21
E01007766,1465
E01007767,1520
E01007768,1999
E01007769,1696
E01007770,1750
E01007771,1340
E01007772,1391
E01007773,1439
E01007774,1465
E01007775,1321
E01007776,1538
E01007777,2173
E01007778,1383
E01007779,1947
E01007780,1382
E01007781,1499
E01007782,1457
E01007783,1739
E01007784,1675
E01007785,1385
E01007786,1187
E01007788,1488
E01007789,1639
E01007790,1656
E01007791,1357
E01007792,1252
E01007793,1410
E01007794,1297
E01007795,1341
E01007796,1167
E01007797,1228
E01007798,1543
E01007799,1499
E01007800,1511
E01007801,1438
E01007802,1260
E01007803,1269
E01007804,1420
E01007805,1465
E01007806,1328
E01007807,1391
E01007808,1344
E01007809,1651
E01007810,2942
E01007811,1281
E01007812,1215
E01007815,1615
E01007816,1725
E01007817,1458
E01007818,1585
E01007819,1578
E01007820,1714
E01007821,1615
E01007822,1941
E01032926,1747
E01032927,1483
E01034246,1724
E01034247,2130
E01034248,1587
E01034249,1509
E01034250,1055
E01034251,1089
E01034252,2098
E01034253,2377
E01007823,1648
E01007824,1356
E01007825,1461
E01007826,1533
E01007827,1938
E01007828,1731
E01007829,1589
E01007830,1446
E01007831,1602
E01007832,1519
E01007833,1683
E01007834,1642
E01007835,1314
E01007836,1615
E01007838,1429
E01007839,1609
E01007841,1550
E01007842,1588
E01007843,1694
E01007846,1369
E01007847,1320
E01007848,1776
E01007849,2126
E01007850,1380
E01007851,1496
E01007852,1496
E01007853,1723
E01007854,1424
E01007855,2021
E01007856,1290
E01007857,1726
E01007858,1379
E01007861,1591
E01007862,3502
E01007863,1590
E01007864,1538
E01007865,1762
E01007866,1702
E01007867,1851
E01007868,1306
E01007869,1615
E01007870,1801
E01007871,1796
E01007872,1778
E01007873,2184
E01007874,1899
E01007875,1794
E01007878,1326
E01007879,1454
E01007881,1545
E01007882,1464
E01007883,1918
E01007885,1947
E01007886,1605
E01007887,1450
E01007888,1364
E01007889,2723
E01007890,1361
E01007891,1476
E01007892,1466
E01007893,1442
E01007894,1417
E01007895,1406
E01007896,1248
E01007897,1332
E01007898,1449
E01007899,1420
E01007900,1699
E01007901,1432
E01007902,1722
E01007903,1627
E01007904,1699
E01007905,2031
E01007906,2868
E01007907,1703
E01007908,1376
E01007909,2539
E01007910,1855
E01007911,1369
E01007912,1462
E01007913,1579
E01007914,1555
E01007915,1450
E01007916,1590
E01007917,1456
E01007918,1724
E01007919,1728
E01007920,1726
E01007921,1772
E01007922,1409
E01007923,1859
E01007924,1667
E01007925,1778
E01007926,1739
E01007927,1578
E01007928,1721
E01007929,1964
E01007930,1461
E01007931,1598
E01007932,1491
E01007933,1683
E01007934,1457
E01007935,1386
E01007936,1636
E01007937,1477
E01007938,1532
E01007939,1577
E01007940,1771
E01007941,1695
E01007942,1852
E01007943,1723
E01007945,1680
E01007946,1570
E01007947,1543
E01007948,1616
E01007949,1756
E01007950,1559
E01007951,1637
E01007952,1576
E01007953,1537
E01007954,1640
E01007955,1410
E01007956,2115
E01007957,1664
E01007958,1428
E01007959,1464
E01007960,1550
E01007961,1554
E01007962,1305
E01007963,1479
E01007964,1500
E01007965,1865
E01007966,1460
E01007967,1776
E01007968,1436
E01007969,1633
E01007970,1470
E01007971,1474
E01007972,1369
E01007973,1505
E01007974,1372
E01007975,1524
E01007976,1362
E01007977,1493
E01007978,1535
E01007979,1765
E01007980,1452
E01007981,1496
E01007982,1936
E01007983,1393
E01007984,1400
E01007985,1455
E01007986,1352
E01007987,1429
E01007988,1501
E01007989,1417
E01007990,1418
E01007991,1513
E01007992,1470
E01007993,1651
E01007994,1325
E01007995,1487
E01007996,1663
E01007997,1599
E01007998,1493
E01007999,1241
E01008000,1456
E01008001,1474
E01008002,1588
E01008003,1323
E01008004,1604
E01008005,1565
E01008006,1437
E01008007,1629
E01008008,1689
E01008009,1539
E01008010,1415
E01008011,1840
E01008012,2354
E01008013,2014
E01008014,1848
E01008015,1501
E01008016,1525
E01008017,1621
E01008018,1580
E01008019,1754
E01008020,1247
E01008021,1394
E01008022,1423
E01008023,2403
E01008024,2172
E01008025,1964
E01008027,1460
E01008028,1539
E01008029,1475
E01008030,1407
E01008031,1357
E01008032,1337
E01008033,1184
E01008034,1533
E01008035,1178
E01008036,1309
E01008037,1305
E01008038,1468
E01008039,1220
E01008040,1585
E01008041,1311
E01008042,1843
E01008043,1771
E01008044,1651
E01008045,1352
E01008046,1596
E01008047,1353
E01008048,1551
E01008049,1672
E01008050,1445
E01008051,1722
E01008052,1657
E01008053,1323
E01008054,1421
E01008055,1577
E01008056,1439
E01008057,1631
E01008058,1743
E01008059,1654
E01008060,1589
E01008061,1682
E01008062,1695
E01008063,1407
E01008064,1528
E01008065,2121
E01008066,1390
E01008067,1681
E01008068,2248
E01008069,1438
E01008072,1648
E01008073,1539
E01008074,1295
E01008075,1458
E01008076,1377
E01008077,1557
E01008078,1488
E01008079,1182
E01008080,1404
E01008081,1487
E01008082,1572
E01008083,1505
E01008084,1670
E01008085,1316
E01008086,1458
E01008087,1457
E01008088,1297
E01008089,1669
E01008090,1636
E01008091,1370
E01008092,1403
E01008093,1451
E01008094,1199
E01008095,1849
E01008096,2333
E01008097,1424
E01008098,1459
E01008099,1457
E01008100,1284
E01008101,1815
E01008102,1333
E01008103,1142
E01008104,1364
E01008105,2800
E01008107,1494
E01008108,1802
E01008109,2849
E01008111,1580
E01008112,1749
E01008113,1676
E01008114,2640
E01008115,1435
E01008116,1289
E01008117,1788
E01008118,1388
E01008119,1342
E01008122,1661
E01008123,1389
E01008124,1410
E01008125,1500
E01008126,1535
E01008128,1803
E01008129,1691
E01008130,1553
E01008131,1634
E01008132,1325
E01008133,1535
E01008134,1290
E01008135,1621
E01008136,1400
E01008137,1355
E01008138,1232
E01008139,1568
E01008140,1884
E01008141,1514
E01008142,1438
E01008143,1590
E01008144,1915
E01008145,1381
E01008146,1231
E01008147,1389
E01008148,1506
E01008149,1429
E01008150,1451
E01008151,1476
E01008152,1414
E01008153,1610
E01008154,1683
E01008155,1427
E01008156,1425
E01008157,1625
E01008158,1536
E01008159,1496
E01008160,1363
E01008161,1696
E01032585,1358
E01033261,2304
E01033262,2154
E01033263,2093
E01033264,1916
E01033265,1392
E01033268,2648
E01033269,1847
E01033270,1609
E01033271,1973
E01033272,1574
E01033273,2168
E01033274,2372
E01033275,1575
E01033276,1771
E01033277,2985
E01033279,2305
E01033280,1597
E01034842,3343
E01034843,3020
E01034844,2075
E01034845,1355
E01034846,1359
E01008288,1330
E01008289,1719
E01008290,1709
E01008291,2103
E01008292,1292
E01008293,1377
E01008294,1362
E01008295,1798
E01008296,1316
E01008297,1955
E01008298,1937
E01008299,1366
E01008300,2097
E01008301,1583
E01008302,1674
E01008303,1769
E01008305,2391
E01008306,2354
E01008307,1335
E01008309,1825
E01008311,2217
E01008312,1181
E01008313,1146
E01008314,1094
E01008315,1491
E01008316,1518
E01008317,1397
E01008318,1334
E01008319,1754
E01008320,1580
E01008321,1735
E01008322,1559
E01008323,1688
E01008324,1292
E01008325,1505
E01008326,1404
E01008327,1244
E01008328,1207
E01008329,1457
E01008330,1455
E01008331,1869
E01008333,1963
E01008334,2283
E01008335,2117
E01008336,1324
E01008337,1305
E01008338,1109
E01008339,1824
E01008340,1734
E01008341,1390
E01008342,1358
E01008343,1617
E01008344,1515
E01008345,1570
E01008346,1031
E01008347,1517
E01008348,1152
E01008349,1710
E01008350,1617
E01008351,1420
E01008352,1465
E01008353,1552
E01008354,1553
E01008355,1545
E01008356,1367
E01008357,1514
E01008358,1657
E01008359,1400
E01008360,1489
E01008361,1458
E01008362,1483
E01008363,1586
E01008364,1455
E01008365,1508
E01008366,2061
E01008367,2093
E01008368,1698
E01008369,1950
E01008370,1851
E01008371,1428
E01008372,1707
E01008373,2053
E01008374,1510
E01008375,1471
E01008376,1124
E01008377,2317
E01008378,1397
E01008379,1735
E01008380,1886
E01008381,1484
E01008382,1220
E01008383,1467
E01008384,1371
E01008385,1380
E01008386,1295
E01008387,1314
E01008388,1801
E01008389,1667
E01008390,1968
E01008391,1609
E01008392,1818
E01008396,2285
E01008397,2674
E01008398,1822
E01008399,2032
E01008400,1771
E01008401,1525
E01008402,1419
E01008403,1607
E01008404,1538
E01008405,1548
E01008406,3875
E01008407,3205
E01008409,1512
E01008410,2432
E01008411,1632
E01008412,1472
E01008413,1314
E01008415,1273
E01008416,1720
E01008418,1996
E01008419,1391
E01008420,1325
E01008421,1554
E01008422,1552
E01008423,1287
E01008424,1493
E01008425,1377
E01008426,1588
E01008427,1334
E01008428,1459
E01008429,1561
E01008430,1265
E01008431,1568
E01008432,1434
E01008433,1411
E01008434,1444
E01008435,1548
E01008436,1559
E01008437,1723
E01008438,1923
E01008439,1717
E01008441,1830
E01008442,1340
E01008443,1380
E01008444,1616
E01008445,2126
E01008446,1342
E01008447,1303
E01008448,1367
E01008449,1846
E01008450,1793
E01008451,1932
E01008452,1466
E01008453,1929
E01008455,1678
E01008456,1530
E01008457,1588
E01008458,2147
E01008459,1864
E01008460,1405
E01033543,1763
E01033545,1991
E01033547,2683
E01033548,1436
E01033550,2083
E01033551,1855
E01033553,2885
E01033556,2626
E01035613,1404
E01035614,1784
E01035615,1519
E01035616,1502
E01035617,3558
E01035618,1569
E01035619,1623
E01035620,1651
E01035621,1932
E01035622,1194
E01035623,1158
E01008461,1391
E01008462,1543
E01008463,1269
E01008464,1298
E01008465,1403
E01008466,1373
E01008467,1341
E01008468,1458
E01008469,1842
E01008470,1410
E01008471,1536
E01008472,1458
E01008473,1257
E01008474,1569
E01008475,1593
E01008476,1803
E01008477,1811
E01008478,1486
E01008479,1535
E01008480,1522
E01008481,1399
E01008482,1689
E01008483,1444
E01008484,1465
E01008485,1476
E01008486,1413
E01008487,1482
E01008488,1443
E01008489,1917
E01008490,1500
E01008491,1539
E01008492,1717
E01008493,1513
E01008494,1612
E01008495,1774
E01008496,1502
E01008497,1463
E01008498,1545
E01008499,1643
E01008500,1525
E01008502,1561
E01008503,1988
E01008504,1528
E01008505,1816
E01008506,1363
E01008507,1674
E01008508,1581
E01008509,1720
E01008510,1524
E01008511,1665
E01008512,1597
E01008513,2209
E01008514,1866
E01008516,2039
E01008517,1580
E01008518,1540
E01008519,1232
E01008520,1437
E01008521,1457
E01008522,1559
E01008523,1338
E01008524,1833
E01008525,1511
E01008526,1417
E01008527,1361
E01008528,1355
E01008529,1495
E01008530,1526
E01008531,1282
E01008532,1686
E01008533,1481
E01008534,1254
E01008535,1434
E01008536,1422
E01008537,1127
E01008538,2559
E01008539,1550
E01008540,1685
E01008541,1492
E01008542,1664
E01008543,2510
E01008544,1584
E01008545,1267
E01008546,1593
E01008547,1404
E01008548,1813
E01008549,1534
E01008550,1609
E01008551,1430
E01008552,1564
E01008553,1735
E01008554,1666
E01008555,1721
E01008556,2030
E01008557,1629
E01008558,1500
E01008559,1503
E01008560,1610
E01008561,1650
E01008562,1452
E01008563,1377
E01008564,1425
E01008567,1489
E01008568,1488
E01008569,1423
E01008570,1265
E01008571,1822
E01008572,1579
E01008573,1619
E01008574,1935
E01008575,1316
E01008576,2004
E01008577,1918
E01008578,1305
E01008579,1365
E01008580,1285
E01008581,1837
E01008582,1333
E01008583,1493
E01008584,1653
E01008585,1522
E01008586,1489
E01008587,1415
E01008588,1591
E01008589,1448
E01032647,2871
E01032648,1553
E01032649,1111
E01032650,1019
E01035625,1828
E01035626,1842
E01035627,1640
E01035628,1697
E01008590,1371
E01008591,1249
E01008592,1198
E01008593,1337
E01008594,1759
E01008595,1411
E01008596,1422
E01008597,2318
E01008598,1471
E01008599,1434
E01008600,1183
E01008601,1536
E01008602,1418
E01008603,1358
E01008604,1584
E01008605,1133
E01008606,1713
E01008607,1456
E01008608,1126
E01008609,1510
E01008610,1525
E01008611,1362
E01008612,1414
E01008613,1542
E01008614,1697
E01008615,1399
E01008616,1473
E01008617,1405
E01008618,1331
E01008619,1614
E01008620,1462
E01008621,1440
E01008622,1672
E01008624,1300
E01008625,1390
E01008627,1149
E01008628,1344
E01008629,1313
E01008630,1372
E01008631,1359
E01008632,1261
E01008633,1394
E01008634,1233
E01008635,1382
E01008636,1357
E01008637,1385
E01008638,1288
E01008639,2400
E01008640,2635
E01008641,1049
E01008642,1829
E01008643,1723
E01008644,1571
E01008645,2697
E01008646,1339
E01008647,1433
E01008648,1363
E01008649,1559
E01008650,1276
E01008651,1899
E01008652,1250
E01008653,1227
E01008654,1085
E01008655,1835
E01008656,1404
E01008657,1278
E01008658,1454
E01008659,1478
E01008660,1330
E01008661,1104
E01008662,1177
E01008663,1379
E01008664,1214
E01008665,1258
E01008666,1873
E01008667,1712
E01008668,1379
E01008669,1443
E01008670,1481
E01008671,1053
E01008672,1331
E01008673,1136
E01008674,1170
E01008675,1264
E01008676,1171
E01008677,1336
E01008678,1153
E01008679,1205
E01008680,1419
E01008681,1373
E01008682,1155
E01008683,1236
E01008684,1017
E01008685,1803
E01008686,1642
E01008687,1788
E01008688,1361
E01008689,1452
E01008690,1388
E01008691,1133
E01008692,1349
E01034512,1451
E01034513,1549
E01008693,1434
E01008694,1375
E01008695,1448
E01008696,1220
E01008697,1396
E01008698,1471
E01008699,1411
E01008700,1936
E01008701,1626
E01008702,1171
E01008703,2209
E01008704,1504
E01008705,1036
E01008706,1448
E01008707,1272
E01008708,1442
E01008709,1174
E01008711,1448
E01008712,1806
E01008713,1501
E01008714,1579
E01008715,1342
E01008716,1446
E01008717,1571
E01008718,1731
E01008719,1167
E01008720,1355
E01008721,1581
E01008722,1368
E01008723,1418
E01008724,1155
E01008725,1364
E01008726,1386
E01008727,1507
E01008728,1334
E01008730,1609
E01008732,1925
E01008733,1576
E01008734,1311
E01008735,1922
E01008736,1000
E01008737,1230
E01008738,1030
E01008739,1509
E01008740,1447
E01008741,1409
E01008742,1576
E01008743,1574
E01008744,2055
E01008745,1628
E01008746,2141
E01008747,1715
E01008748,1448
E01008749,1266
E01008750,2069
E01008751,1521
E01008752,2015
E01008753,1287
E01008754,1387
E01008755,1251
E01008756,1528
E01008757,1335
E01008758,1373
E01008759,1460
E01008760,1422
E01008761,1339
E01008762,1653
E01008763,1464
E01008764,1452
E01008765,1535
E01008766,2988
E01008767,1388
E01008768,1985
E01008769,1692
E01008770,1244
E01008771,1470
E01008772,1358
E01008773,1291
E01008774,1344
E01008775,1356
E01008776,1186
E01008777,1427
E01008778,1319
E01008779,1360
E01008780,1941
E01008781,1419
E01008782,1390
E01008783,1344
E01008784,1538
E01008785,1364
E01008786,1418
E01008787,1417
E01008788,1397
E01008789,1324
E01008790,1397
E01008791,1600
E01008792,1238
E01008793,1616
E01008795,1714
E01008796,1909
E01008799,1608
E01008800,1534
E01008801,1547
E01008802,1354
E01008803,1489
E01008804,1594
E01008805,1340
E01008808,1508
E01008809,1563
E01008810,1616
E01008811,1563
E01008812,1723
E01008813,1548
E01008814,1463
E01008817,1220
E01008819,1421
E01008821,1534
E01008822,1491
E01008823,1435
E01008824,1358
E01008825,1503
E01008826,1379
E01008827,1180
E01008828,1517
E01008829,1303
E01008830,1373
E01008831,1815
E01008832,1438
E01008833,1332
E01008834,1473
E01008835,1528
E01008836,1291
E01008837,1207
E01008838,1447
E01008839,1355
E01008840,1395
E01008841,1391
E01008842,1388
E01008843,1214
E01008844,1459
E01008845,1412
E01008846,1201
E01008847,1351
E01008848,1266
E01008849,1395
E01008851,1532
E01008852,1142
E01008853,1401
E01008854,1209
E01008855,1381
E01008856,1265
E01008857,1307
E01008858,1257
E01008859,1353
E01008860,1289
E01008861,1453
E01008862,1281
E01008863,1564
E01008864,1189
E01008865,1309
E01008866,1344
E01008867,1537
E01008868,1094
E01008869,1192
E01008870,1325
E01008871,1339
E01008872,1673
E01008873,1175
E01008874,1738
E01008875,1406
E01008876,1694
E01008877,1588
E01008878,1479
E01008879,1265
E01008880,1063
E01032483,1639
E01032484,1232
E01033076,2461
E01033077,2297
E01034514,3217
E01034515,1499
E01034516,1639
E01034517,2252
E01034518,1745
E01034519,1503
E01008881,1739
E01008882,2048
E01008883,1973
E01008884,2194
E01008885,1307
E01008886,1574
E01008887,1734
E01008888,1642
E01008889,1771
E01008890,1858
E01008891,1583
E01008892,1469
E01008893,1685
E01008894,1576
E01008895,1887
E01008896,1928
E01008897,1988
E01008898,1747
E01008899,1287
E01008901,1810
E01008905,1922
E01008906,1960
E01008907,1836
E01008909,2099
E01008910,1743
E01008911,1939
E01008913,2266
E01008915,1742
E01008916,1721
E01008917,1249
E01008918,1742
E01008919,1640
E01008920,1284
E01008921,1433
E01008923,1496
E01008924,1510
E01008925,1206
E01008927,1305
E01008928,1534
E01008929,1630
E01008930,1988
E01008931,1446
E01008932,1604
E01008933,1628
E01008934,1477
E01008935,1809
E01008936,1670
E01008937,1661
E01008938,1679
E01008939,1685
E01008940,1598
E01008941,1584
E01008942,1616
E01008943,1464
E01008944,1788
E01008945,1800
E01008946,1527
E01008947,1352
E01008948,1447
E01008949,1197
E01008950,1447
E01008951,1398
E01008952,1752
E01008953,1580
E01008954,1432
E01008955,1646
E01008956,1449
E01008957,1593
E01008958,1569
E01008959,1762
E01008960,1548
E01008961,1391
E01008962,2118
E01008963,1497
E01008964,1434
E01008965,1455
E01008966,1797
E01008967,1590
E01008968,1822
E01008969,1684
E01008970,1458
E01008971,1738
E01008972,1874
E01008973,1944
E01008974,2819
E01008975,1511
E01008976,1519
E01008977,1553
E01008978,1384
E01008979,1613
E01008980,1737
E01008981,1542
E01008982,1675
E01008984,1702
E01008986,1593
E01008987,1572
E01008988,2042
E01008989,1693
E01008990,1179
E01008991,1897
E01008992,1645
E01008994,1580
E01008995,2404
E01008996,1897
E01008997,1585
E01008998,1897
E01008999,1574
E01009000,1761
E01009001,1692
E01009002,2023
E01009003,1775
E01009005,1754
E01009006,1577
E01009007,1824
E01009008,1468
E01009009,1490
E01009011,1742
E01009012,1477
E01009013,2014
E01009014,2600
E01009015,1819
E01009016,1645
E01009017,1796
E01009018,1874
E01009019,1780
E01009020,1576
E01009021,1741
E01009022,1820
E01009023,1714
E01009024,1775
E01009025,1574
E01009026,2005
E01009028,1881
E01009029,1548
E01009030,1853
E01009031,1811
E01009032,1943
E01009033,1938
E01009034,1763
E01009035,1915
E01009036,1564
E01009037,1906
E01009039,1812
E01009040,1818
E01009041,1710
E01009042,1384
E01009043,1953
E01009044,1761
E01009045,2039
E01009046,1850
E01009047,1774
E01009048,2057
E01009049,1656
E01009050,2280
E01009051,1778
E01009053,1614
E01009054,1640
E01009056,2244
E01009057,1999
E01009058,1955
E01009059,1798
E01009060,1773
E01009061,1860
E01009062,1838
E01009064,1515
E01009065,1645
E01009066,1983
E01009067,1532
E01009068,1565
E01009069,1652
E01009070,1637
E01009071,1692
E01009072,1774
E01009073,1789
E01009074,1754
E01009075,1651
E01009077,1581
E01009078,1492
E01009079,1349
E01009080,1336
E01009081,1372
E01009082,1520
E01009083,1586
E01009084,2002
E01009085,2137
E01009086,2187
E01009087,1800
E01009088,1601
E01009089,1795
E01009090,2161
E01009091,1616
E01009092,1764
E01009093,1738
E01009094,1583
E01009095,1833
E01009096,1637
E01009097,2072
E01009098,2108
E01009099,1782
E01009100,1945
E01009101,1532
E01009102,1640
E01009103,1556
E01009104,1686
E01009105,1769
E01009106,1331
E01009107,1676
E01009108,1012
E01009109,1405
E01009110,1344
E01009111,1571
E01009112,1594
E01009113,1703
E01009114,1423
E01009115,1416
E01009116,1369
E01009117,2083
E01009118,1565
E01009119,1458
E01009120,1765
E01009122,1664
E01009123,1621
E01009124,2096
E01009125,2075
E01009126,1459
E01009127,1530
E01009128,1358
E01009129,1572
E01009130,1522
E01009131,1429
E01009132,1558
E01009133,1469
E01009134,1719
E01009135,1424
E01009136,1789
E01009137,1595
E01009138,2215
E01009139,1613
E01009140,2242
E01009141,1906
E01009143,1869
E01009145,1970
E01009146,2280
E01009147,1859
