LSOA11CD,alcohol_related,community,education,entertainment,financial,food_related,healthcare,leisure,other,parking_related,police_related,religion,residential,retail,transport,urban_utilities
E01001460,0,1,0,0,0,2,1,0,8,2,0,0,0,1,0,0
E01001461,0,0,2,0,0,0,0,0,4,1,0,0,2,0,0,0
E01001462,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0
E01001463,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
E01001464,0,1,2,0,0,1,0,0,8,2,0,0,0,0,0,0
E01001465,0,1,1,0,1,3,3,0,8,6,0,1,1,1,0,2
E01001466,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0
E01001467,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
E01001468,0,1,3,0,0,0,2,1,17,19,0,0,28,2,0,7
E01001469,0,0,0,0,0,0,0,0,1,4,0,1,196,0,0,0
E01001470,1,0,0,0,0,0,0,1,5,6,0,0,269,0,0,1
E01001471,1,0,0,0,0,0,1,0,8,10,0,0,198,1,0,0
E01001472,0,0,0,0,0,5,1,0,13,7,0,0,237,3,0,1
E01001473,0,0,3,0,0,0,0,1,11,3,0,0,244,0,0,1
E01001474,0,0,0,0,0,0,0,0,1,2,0,1,257,0,0,2
E01001475,0,0,0,0,0,0,0,0,1,0,0,0,392,0,0,1
E01001476,0,0,0,0,0,2,2,0,15,2,0,1,115,1,0,0
E01001477,0,0,4,2,0,0,0,2,11,4,0,0,113,1,1,0
E01001478,0,0,1,0,0,0,0,4,11,4,0,0,117,0,0,31
E01001479,1,1,1,0,0,11,2,0,34,11,0,0,15,6,0,34
E01001480,0,0,0,0,0,0,0,0,5,1,0,0,51,0,0,0
E01001481,0,0,1,0,0,0,0,0,3,0,0,0,102,0,0,0
E01001482,0,1,0,0,0,1,0,1,5,2,0,0,78,0,0,0
E01001483,0,0,0,0,0,0,0,1,17,4,0,0,52,0,0,4
E01001484,0,0,0,0,0,0,0,0,4,1,0,0,85,0,0,0
E01001485,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0
E01001486,0,0,0,0,0,0,0,0,2,2,0,0,15,0,0,0
E01001487,0,0,0,0,0,0,1,2,2,2,0,0,41,0,0,0
E01001488,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5
E01001489,0,0,2,0,0,0,0,1,1,2,0,0,16,0,0,0
E01001491,1,0,1,0,0,1,0,0,3,0,0,2,2,0,0,0
E01001492,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
E01001493,0,0,0,0,0,1,1,1,8,2,0,0,8,0,0,0
E01001494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01001495,0,0,0,0,0,4,1,0,9,1,0,0,3,3,0,0
E01001496,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01001497,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,36
E01001498,4,4,0,1,6,18,4,0,39,18,0,0,4,1,0,1
E01001499,0,0,0,0,0,4,0,0,5,1,0,0,11,0,0,9
E01001500,0,0,3,0,0,0,0,0,4,5,0,1,0,0,0,0
E01001501,1,1,1,0,0,2,1,1,23,13,0,1,8,5,0,4
E01001502,0,0,0,0,0,1,0,1,11,3,0,0,70,1,0,0
E01001503,0,0,0,0,0,2,0,0,10,1,0,0,132,2,0,1
E01001504,0,0,1,0,0,0,0,0,1,0,0,0,119,0,0,0
E01001505,0,1,2,0,0,0,0,0,3,1,0,1,165,1,0,0
E01001506,0,0,1,0,0,2,0,0,22,7,0,0,70,2,0,0
E01001507,1,3,1,0,2,15,4,4,64,21,0,2,83,7,0,44
E01001508,1,0,2,0,0,1,0,2,10,1,0,2,26,0,0,1
E01001509,0,0,0,0,0,0,0,0,1,0,0,0,97,0,0,0
E01001510,0,1,1,0,0,1,1,1,5,10,0,0,12,0,0,5
E01001511,1,1,0,0,0,1,0,0,14,9,0,0,32,3,0,1
E01001512,0,0,0,0,0,3,1,0,17,5,0,0,79,3,0,2
E01001513,0,0,3,1,0,14,2,1,58,23,0,0,88,5,0,0
E01001514,0,1,0,0,0,1,0,0,3,1,0,2,12,1,0,0
E01001515,0,0,1,0,0,0,1,1,0,6,0,0,36,0,0,0
E01001516,0,2,4,0,0,2,0,0,8,2,0,0,148,0,0,1
E01001517,0,2,0,0,0,0,0,1,4,0,0,0,64,0,0,2
E01001518,0,0,1,0,0,3,0,8,31,14,0,0,77,0,0,1
E01001519,3,7,2,0,1,44,9,2,134,36,0,1,122,23,3,4
E01001520,0,1,1,0,0,0,1,2,6,5,0,1,19,1,0,1
E01001521,0,3,1,0,0,0,0,2,9,16,0,0,61,0,0,2
E01001522,0,1,0,0,1,0,2,0,24,25,0,0,122,3,0,2
E01001523,1,1,1,0,0,4,0,3,18,7,0,0,36,0,0,11
E01001524,0,0,4,0,0,0,0,3,3,2,0,0,32,0,0,0
E01001525,0,0,0,0,0,0,0,0,5,1,0,1,82,0,0,0
E01001526,0,0,1,0,0,0,0,0,5,1,0,0,4,0,0,4
E01001527,1,0,0,0,0,11,2,3,39,3,0,0,18,2,0,73
E01001528,0,0,0,0,0,1,0,4,7,7,0,0,7,7,0,5
E01001529,0,2,2,1,0,2,0,4,15,3,0,2,66,3,0,14
E01001530,0,1,0,0,0,0,1,1,2,1,0,0,3,0,0,0
E01001531,0,1,0,0,0,0,0,0,5,2,0,0,2,0,0,0
E01001532,1,1,3,0,0,6,0,2,30,0,0,1,8,1,0,4
E01001533,0,1,0,0,0,0,0,1,11,0,0,0,1,0,0,6
E01001534,1,0,0,0,1,1,0,1,12,10,0,1,2,2,1,37
E01001535,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,12
E01001536,6,1,3,0,7,11,4,2,43,13,0,3,163,3,2,35
E01001537,0,1,0,0,0,0,0,0,2,1,0,0,218,2,0,3
E01001538,0,0,0,0,0,0,0,0,1,0,0,0,130,0,0,0
E01001539,0,0,1,0,0,0,1,2,6,1,0,1,55,0,0,0
E01001540,2,0,1,0,0,11,0,1,39,15,0,1,126,6,1,0
E01001541,1,0,1,0,0,0,1,3,5,1,0,0,75,0,0,0
E01001542,2,0,1,0,0,0,0,1,3,13,0,0,70,0,0,0
E01001543,0,0,0,0,0,0,0,1,0,1,0,0,118,0,0,0
E01001544,0,1,1,0,0,0,3,0,8,10,1,0,258,1,0,0
E01001545,0,0,1,0,0,0,0,3,6,3,0,0,125,0,0,0
E01001546,0,0,1,0,0,0,0,0,3,2,0,0,98,0,0,0
E01001547,1,3,1,0,0,10,0,0,36,4,0,1,212,6,0,6
E01001548,0,1,0,0,0,0,0,4,2,3,0,1,102,0,0,1
E01001549,2,0,0,0,0,15,0,1,31,4,0,0,93,5,0,2
E01001550,0,0,2,0,0,0,0,0,2,1,0,0,136,0,0,1
E01001551,0,0,0,0,0,2,0,1,0,5,0,0,125,0,0,0
E01001552,0,0,0,0,0,6,2,1,12,4,0,0,240,5,0,8
E01001553,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
E01001554,1,1,1,0,0,0,1,1,4,2,0,1,6,1,0,0
E01001555,1,2,0,0,3,2,2,0,9,4,0,1,0,1,0,2
E01001556,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
E01001557,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01001558,0,1,1,0,1,8,1,1,10,6,0,0,9,8,0,0
E01001559,0,0,2,4,3,1,2,1,23,25,0,0,5,6,0,31
E01001560,0,0,1,0,0,0,0,3,5,0,0,0,14,0,0,0
E01001562,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
E01001563,1,0,1,1,0,1,2,0,10,0,0,2,8,0,0,0
E01001564,0,1,0,0,0,1,0,0,1,2,0,2,4,0,0,2
E01001565,0,2,0,0,0,0,0,0,2,3,0,1,9,0,0,0
E01001566,0,0,0,0,0,1,2,0,8,2,0,0,6,0,0,0
E01001567,1,0,1,0,0,1,1,1,13,0,0,1,45,0,0,0
E01001568,1,0,0,0,0,1,0,2,25,2,0,1,1,0,0,57
E01001569,4,0,1,0,0,20,0,1,53,9,0,1,11,7,0,5
E01001570,1,0,2,0,0,0,0,2,16,9,0,1,5,1,0,4
E01001571,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0
E01001572,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,1
E01001573,0,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0
E01001574,0,1,1,0,0,0,0,2,16,4,0,0,53,0,0,41
E01001575,1,0,0,0,0,0,0,1,5,7,0,0,19,1,0,0
E01001576,0,4,1,0,0,2,1,5,13,10,0,1,19,3,0,15
E01001577,0,1,0,0,0,0,0,0,1,5,0,0,36,0,0,0
E01001578,2,2,1,0,0,1,0,0,5,11,0,2,17,3,1,4
E01001579,0,0,3,0,0,0,0,0,8,4,0,0,13,0,0,0
E01001580,2,1,3,0,2,7,3,1,145,38,0,0,9,7,0,30
E01001581,0,1,2,0,0,5,3,0,225,126,0,2,13,6,0,10
E01001582,0,0,0,0,1,0,1,3,41,8,0,2,14,4,0,8
E01001583,0,0,1,0,0,0,0,0,18,2,0,0,13,0,0,4
E01001584,0,1,1,0,0,2,0,2,26,8,0,2,20,2,0,11
E01001585,0,0,0,0,0,2,1,0,335,6,0,0,7,3,0,5
E01001586,0,2,1,0,0,0,0,2,204,33,0,0,21,0,0,14
E01001587,0,1,2,0,0,0,0,0,260,94,0,0,27,3,0,16
E01001588,0,1,0,0,0,1,1,3,12,6,0,0,2,0,0,10
E01001589,1,2,1,0,0,5,0,1,12,3,0,0,9,8,0,1
E01001590,0,0,0,0,0,1,0,0,18,5,0,1,2,2,0,0
E01001591,1,0,0,0,0,7,3,2,22,7,0,1,14,2,0,7
E01001592,0,0,1,0,0,2,1,0,213,477,0,1,2,0,0,1
E01001593,0,1,1,0,0,0,1,2,263,4,0,2,4,0,0,0
E01001594,0,2,1,0,1,2,1,3,10,15,0,0,25,1,0,5
E01001595,0,3,2,0,0,1,0,6,24,5,0,0,19,0,0,27
E01001596,0,0,0,0,0,0,0,0,2,3,0,0,23,0,0,0
E01001597,2,2,0,0,0,5,0,0,17,7,0,0,7,5,0,0
E01001598,0,0,1,0,0,0,0,4,36,22,0,1,15,0,0,13
E01001599,0,0,0,0,0,2,1,7,22,24,0,0,6,0,0,12
E01001600,1,1,1,0,0,7,1,1,21,27,0,0,31,2,1,3
E01001601,0,1,0,0,0,0,1,0,6,4,0,1,55,2,0,0
E01001602,0,0,0,0,0,0,0,0,3,2,0,1,5,0,0,0
E01001603,0,1,1,0,0,0,0,0,4,10,0,1,16,0,0,6
E01001604,2,3,1,0,2,12,4,0,50,11,0,1,124,13,2,3
E01001605,0,0,0,0,0,0,0,1,2,2,0,0,74,0,0,22
E01001606,0,1,1,0,0,4,1,0,7,5,0,2,76,0,0,0
E01001607,0,0,0,0,1,7,0,1,14,3,0,1,102,3,0,2
E01001608,0,3,1,0,0,2,2,2,15,5,0,2,114,1,0,21
E01001609,1,2,1,0,7,6,3,1,91,26,0,3,225,14,0,11
E01001610,0,0,0,0,0,0,0,0,14,3,0,0,2,2,0,2
E01001611,0,0,0,0,0,0,0,0,2,2,0,1,33,0,0,0
E01001613,0,1,1,0,0,0,0,1,28,26,0,1,109,1,0,21
E01001614,0,0,2,0,0,0,0,0,11,7,0,1,6,2,0,26
E01001615,7,3,2,1,1,26,4,2,124,40,0,1,89,9,0,11
E01001617,1,1,1,0,1,7,0,5,75,70,0,0,41,2,0,3
E01001618,1,0,0,0,0,0,0,0,6,5,0,2,21,0,0,0
E01001619,0,1,0,0,1,10,2,0,51,6,0,3,36,2,0,1
E01001620,0,0,1,0,0,0,0,0,3,3,0,0,93,1,0,2
E01001621,0,0,0,0,0,1,1,2,22,4,0,0,177,0,0,40
E01001623,0,2,0,0,0,0,0,2,7,2,0,0,4,0,0,5
E01001624,0,1,2,0,0,0,0,0,5,0,0,1,2,0,0,1
E01001625,0,0,1,0,1,0,0,2,5,10,0,0,17,1,0,0
E01001629,0,0,1,0,0,0,0,2,8,3,0,0,22,0,0,0
E01001631,0,0,0,0,0,2,0,1,11,11,0,1,10,0,0,0
E01001632,0,1,2,0,2,3,1,0,9,0,0,1,1,4,0,1
E01001633,0,0,2,0,0,0,0,1,39,30,0,0,2,1,0,0
E01001634,0,1,0,0,0,0,0,1,9,3,0,1,10,0,0,0
E01001635,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,29
E01001636,1,0,1,0,0,1,0,0,2,2,0,1,0,1,0,0
E01001637,1,1,0,0,0,3,0,1,14,5,0,0,1,1,0,22
E01001638,0,1,1,0,0,0,0,3,6,17,0,0,67,0,0,1
E01001640,4,0,1,1,1,20,2,10,52,21,0,0,39,6,0,58
E01001641,16,4,5,5,1,49,2,2,276,246,0,2,28,24,0,124
E01001642,4,0,2,4,0,11,0,6,67,63,1,1,13,4,0,287
E01001644,4,0,0,0,3,14,2,2,16,17,0,2,14,6,0,6
E01001645,0,0,1,0,0,0,0,0,4,2,0,1,4,0,0,0
E01001646,0,0,0,0,1,0,0,1,13,40,0,0,30,3,0,0
E01001647,0,0,0,0,0,0,0,2,15,3,0,0,2,0,0,1
E01001648,0,0,2,0,0,0,0,2,5,15,0,0,8,0,0,0
E01001649,0,0,0,0,0,0,0,1,11,0,0,0,5,1,0,0
E01001650,0,0,1,0,0,0,1,1,8,5,0,0,5,0,0,0
E01001651,1,0,0,0,0,0,1,2,17,6,0,0,20,0,0,6
E01001652,1,3,1,0,0,4,2,0,43,54,0,1,5,3,0,0
E01001653,0,1,1,0,0,0,0,1,5,14,0,0,25,0,0,1
E01001654,0,1,1,0,0,0,0,5,29,111,0,0,21,0,0,31
E01001655,0,3,1,0,2,4,1,0,19,26,0,0,73,1,0,12
E01001656,0,1,1,0,0,0,0,2,13,2,0,0,12,1,0,6
E01001657,1,2,0,0,0,2,0,0,22,3,0,0,24,0,0,1
E01001658,0,0,1,0,0,0,0,5,27,5,0,1,6,0,0,2
E01001659,0,0,1,0,1,2,0,2,26,58,0,0,26,11,0,8
E01001660,0,0,0,0,1,1,1,0,21,14,0,0,1,3,0,4
E01001661,0,0,2,0,0,0,0,3,26,14,0,1,72,0,0,18
E01001662,2,3,3,2,3,16,3,2,611,307,0,2,29,5,0,12
E01001664,4,3,0,0,2,25,0,3,550,15,0,0,15,8,0,13
E01001665,2,3,0,0,1,11,1,4,275,13,0,1,5,4,0,19
E01001666,3,2,0,0,3,8,2,0,121,1034,0,1,18,10,0,11
E01001667,12,0,1,4,1,49,1,16,244,3544,0,0,34,30,2,129
E01001668,6,1,1,0,0,5,0,4,315,113,0,1,29,8,0,17
E01001669,0,0,1,0,0,0,0,3,2,1,0,0,8,0,0,16
E01001671,0,0,1,0,0,0,0,1,6,1,0,3,2,0,0,9
E01001672,0,1,0,0,0,0,0,0,4,4,0,1,0,0,0,0
E01001673,1,0,2,0,0,3,0,0,4,3,0,1,8,0,1,0
E01001674,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0
E01001675,0,1,1,0,2,1,0,1,8,1,0,1,0,1,0,2
E01001676,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
E01001677,0,2,1,0,0,0,0,1,5,0,1,0,2,1,0,2
E01001678,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0
E01001679,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0
E01001680,0,1,0,0,0,1,0,2,12,2,0,0,3,0,0,18
E01001681,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01001682,2,0,1,0,0,4,1,3,19,8,0,1,11,0,0,70
E01001683,0,0,1,0,2,4,1,1,9,7,0,0,1,3,0,0
E01001684,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,8
E01001685,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
E01001686,0,0,0,0,0,0,0,0,4,0,0,2,7,0,0,0
E01001687,0,1,0,0,0,0,0,2,12,5,0,0,0,0,0,1
E01001688,1,1,3,0,0,4,1,5,14,3,0,1,1,1,0,15
E01001692,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0
E01001693,0,2,1,0,0,0,0,1,1,2,0,1,1,1,0,0
E01001694,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,3
E01001695,0,0,0,0,0,0,0,1,1,4,0,0,10,0,0,0
E01001696,1,1,0,1,1,5,0,0,8,13,0,2,23,3,0,6
E01001697,1,0,2,0,0,0,0,1,2,3,0,0,0,0,0,0
E01001698,0,0,1,0,0,0,1,1,3,0,0,0,3,1,0,1
E01001699,0,0,0,0,0,0,0,3,14,14,0,1,9,0,0,6
E01001700,1,1,1,0,1,1,0,0,2,2,0,1,19,1,0,0
E01001701,0,0,3,0,0,1,1,6,21,220,0,0,45,2,0,9
E01001702,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
E01001703,1,1,0,0,1,0,2,1,3,0,0,0,20,0,0,1
E01001704,2,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0
E01001705,0,0,2,0,0,1,0,2,10,10,0,1,13,3,0,1
E01001706,0,1,1,0,0,0,0,0,11,6,0,1,23,0,0,0
E01001708,0,0,0,0,0,0,0,0,3,1,0,0,7,2,0,1
E01001709,0,0,2,1,0,5,0,8,77,153,0,1,13,4,0,44
E01001710,0,0,0,0,0,0,0,2,2,6,0,1,19,0,0,0
E01001711,0,0,0,0,0,3,0,0,8,53,0,0,99,0,0,32
E01001712,1,3,0,0,1,2,2,4,16,12,0,1,40,1,0,10
E01001713,1,0,0,0,1,2,0,2,5,18,0,0,14,1,0,0
E01001714,0,6,0,0,1,1,1,2,8,22,0,0,25,1,0,11
E01001715,0,0,0,0,0,0,0,0,1,13,0,1,2,0,0,1
E01001716,0,1,0,0,0,0,0,1,3,20,0,2,43,1,0,5
E01001717,0,0,0,0,0,1,0,1,3,3,0,0,3,0,0,0
E01001718,1,1,1,0,2,8,1,0,37,22,0,0,20,7,0,1
E01001719,1,1,0,0,1,3,1,1,3,13,0,0,14,3,0,7
E01001720,2,0,0,0,0,6,0,0,8,29,0,0,16,0,0,0
E01001722,0,1,0,0,0,1,2,2,4,15,0,2,9,3,0,2
E01001723,0,0,1,0,0,0,0,0,17,5,0,2,0,0,0,1
E01001724,3,0,0,2,0,11,0,1,21,17,0,3,15,11,1,9
E01001725,0,0,2,0,0,0,0,0,0,7,0,0,1,1,0,0
E01001726,0,2,0,0,0,0,0,1,2,5,0,0,3,0,0,1
E01001727,0,0,1,0,0,0,0,0,4,3,0,0,0,1,0,0
E01001728,0,0,2,0,0,0,0,3,2,2,0,0,3,0,0,1
E01001729,0,3,0,1,3,4,2,3,30,41,0,5,29,9,0,26
E01001730,2,5,2,0,1,18,1,4,26,31,0,2,51,10,0,20
E01001731,7,5,2,2,4,19,2,7,36,37,0,2,53,17,0,27
E01001732,0,1,0,0,0,9,1,1,21,12,0,0,31,1,0,6
E01001733,3,6,0,3,4,26,3,2,33,41,0,2,57,16,0,21
E01001734,0,2,1,0,1,23,3,4,67,30,0,1,59,16,0,31
E01001735,2,2,2,0,0,0,0,7,17,22,0,0,9,4,0,16
E01001736,2,2,0,0,0,3,0,2,8,25,0,0,7,3,0,28
E01001737,0,0,1,0,0,3,2,0,6,22,0,1,4,1,0,0
E01001738,1,1,0,0,1,4,0,0,5,19,0,1,4,1,0,5
E01001739,0,3,1,0,0,7,2,2,9,14,0,2,17,1,0,8
E01001740,0,5,1,0,0,1,0,2,14,12,0,3,27,5,0,10
E01001741,3,0,0,0,0,15,2,0,19,19,0,1,78,4,0,2
E01001742,0,1,1,1,0,0,1,4,10,25,0,0,11,0,0,4
E01001744,3,1,1,0,0,0,0,1,6,26,0,1,20,1,0,1
E01001745,6,2,1,2,1,5,0,3,13,36,0,2,21,4,0,8
E01001746,1,0,0,2,0,2,0,2,4,4,0,0,18,0,0,2
E01001747,3,2,2,1,1,14,0,4,23,44,0,1,54,6,0,5
E01001748,4,1,0,0,0,3,0,0,16,44,0,1,18,4,0,5
E01001749,2,1,0,0,0,0,0,0,9,36,0,2,8,0,0,3
E01001750,0,0,1,0,0,4,0,7,9,19,0,1,37,2,0,15
E01001751,3,0,0,0,0,1,0,0,7,15,0,0,41,0,0,1
E01001752,0,0,2,0,1,3,0,2,9,19,0,0,31,2,0,4
E01001753,0,1,2,0,0,1,0,1,4,7,0,0,15,0,0,4
E01001754,7,1,2,0,0,9,1,6,12,31,0,0,57,0,0,1
E01001755,0,1,1,0,0,8,4,5,10,28,0,2,36,3,0,1
E01001756,3,0,1,0,1,4,1,0,11,29,0,0,36,2,0,0
E01001757,0,0,0,0,0,0,0,3,2,10,0,0,21,0,0,7
E01001758,0,5,1,0,1,3,0,3,8,16,0,0,35,3,0,5
E01001759,0,0,0,2,0,2,0,5,3,26,0,1,13,0,0,1
E01001760,8,2,0,0,6,38,3,1,92,26,0,0,82,23,0,31
E01001761,2,3,1,0,0,4,2,0,11,19,0,0,25,6,0,2
E01001762,4,1,1,1,2,11,2,1,23,40,0,0,40,4,0,4
E01001763,1,3,0,0,1,5,0,2,10,41,0,1,32,4,0,15
E01001764,0,0,1,0,0,2,1,1,5,7,0,1,11,4,0,5
E01001765,0,1,0,0,0,2,0,3,3,10,0,0,17,0,0,8
E01001767,1,0,0,0,0,1,0,2,3,12,0,0,48,1,0,0
E01001768,1,0,1,0,0,0,0,0,3,4,0,0,43,0,0,0
E01001769,0,0,0,0,0,0,0,3,4,9,0,0,2,0,0,6
E01001770,3,0,2,0,1,4,1,0,18,14,0,2,1,5,0,1
E01001772,0,2,0,0,1,1,0,6,7,26,0,2,32,0,0,1
E01001773,2,1,1,1,1,5,0,2,9,33,0,1,48,2,0,9
E01001774,2,1,2,1,0,7,0,4,21,32,0,1,18,2,0,15
E01001775,2,3,1,0,0,2,0,4,16,32,0,0,34,2,0,2
E01001776,0,1,0,0,0,2,0,2,5,15,0,0,21,2,0,0
E01001777,5,2,0,3,4,30,0,4,28,36,0,1,30,9,0,18
E01001779,4,0,0,1,1,10,0,3,15,44,0,1,33,5,0,12
E01001780,7,1,1,0,1,11,0,3,21,38,0,1,17,2,0,4
E01001781,1,1,0,1,0,0,2,5,14,20,0,1,15,0,0,46
E01001782,0,1,2,0,0,1,0,0,7,12,0,0,20,0,0,4
E01001783,0,2,0,0,0,2,0,1,5,8,0,0,23,4,0,4
E01001784,0,1,0,0,2,2,0,1,9,15,0,1,25,3,0,3
E01001785,0,2,0,0,0,5,1,2,6,9,0,0,23,2,0,4
E01001786,0,2,0,1,1,2,2,10,79,10,0,0,15,1,0,80
E01001787,0,3,1,0,0,0,0,2,7,9,0,0,25,1,0,7
E01001788,2,4,0,0,1,1,1,7,7,11,0,1,17,1,0,5
E01001789,0,0,0,0,0,0,0,1,2,5,0,3,7,0,0,0
E01001790,0,0,1,0,0,0,0,0,4,0,0,0,12,0,0,3
E01001791,0,1,1,0,0,0,0,1,7,9,0,0,11,1,0,5
E01001792,0,1,0,1,0,1,0,1,9,8,0,1,9,0,0,15
E01001793,0,0,1,0,0,2,0,0,7,16,0,0,38,2,0,6
E01001794,0,2,0,0,1,0,1,2,5,13,0,0,9,4,0,14
E01001795,2,0,1,0,1,13,5,0,50,12,0,2,17,5,0,5
E01001796,3,0,1,0,1,14,5,0,42,27,0,1,49,10,0,12
E01001798,1,3,1,1,0,3,0,0,11,6,0,0,20,1,0,1
E01001799,0,0,1,0,0,0,0,1,5,6,0,0,3,0,0,2
E01001800,0,1,0,0,0,0,1,2,3,15,0,0,3,3,0,0
E01001801,0,0,0,0,0,0,0,0,2,4,0,2,21,0,0,6
E01001802,0,0,0,0,0,0,0,4,2,9,0,0,6,0,0,1
E01001803,0,0,0,0,0,0,1,2,2,11,0,1,5,0,0,19
E01001804,0,0,0,0,0,0,0,2,3,8,0,0,1,0,0,2
E01001805,1,0,0,0,0,5,1,0,10,23,0,1,4,3,1,23
E01001806,2,3,2,1,0,6,0,6,26,30,0,1,8,3,0,103
E01001807,0,1,1,0,0,0,0,1,2,14,0,0,7,0,0,1
E01001808,0,3,3,0,3,4,4,0,8,3,0,1,1,8,0,8
E01001809,0,1,2,0,0,0,0,0,4,6,0,2,1,0,0,0
E01001811,0,0,0,0,0,0,0,1,0,6,0,0,9,0,0,0
E01001812,0,3,2,0,0,1,0,3,8,16,0,2,9,1,0,2
E01001813,1,0,0,0,0,4,1,2,4,4,0,0,19,3,0,8
E01001814,1,1,1,0,0,1,0,1,6,13,0,1,0,0,0,7
E01001815,0,0,1,0,0,0,0,0,6,15,0,1,17,1,0,9
E01001816,0,2,1,0,0,3,1,5,20,34,0,1,20,2,0,7
E01001819,1,0,1,0,0,0,0,2,10,37,0,0,16,1,0,2
E01001820,0,0,0,0,0,0,0,2,7,9,0,0,5,0,0,2
E01001821,0,1,0,0,0,0,0,1,5,8,0,0,4,0,0,4
E01001822,0,0,0,0,0,0,0,3,1,13,0,1,8,0,0,3
E01001823,1,0,0,0,0,1,0,2,7,6,0,0,5,0,0,6
E01001824,0,2,0,1,0,1,0,10,15,20,0,2,11,0,0,19
E01001825,0,0,3,0,0,0,0,1,4,0,0,2,1,0,0,0
E01001826,0,1,0,0,0,0,0,3,2,7,0,2,11,0,0,4
E01001827,0,2,3,0,0,0,0,3,12,7,0,0,9,0,0,25
E01001828,1,0,1,0,0,0,0,2,9,15,0,0,17,1,0,2
E01001829,3,1,1,1,1,14,0,1,26,23,0,0,15,6,0,7
E01001830,4,1,0,0,2,6,1,2,33,24,1,1,1,9,2,19
E01001831,6,3,0,1,2,25,2,4,46,40,0,1,5,12,2,12
E01001832,0,1,0,0,0,5,0,1,21,24,0,1,2,1,0,12
E01001833,0,0,1,2,0,1,0,1,5,37,0,0,19,3,0,4
E01001834,1,0,0,0,0,5,2,3,19,27,0,2,12,4,0,10
E01001835,0,0,1,0,0,1,0,1,4,29,0,0,5,0,0,2
E01001836,8,1,2,0,3,17,2,1,59,22,0,1,36,18,0,6
E01001837,0,1,0,1,0,0,0,0,5,20,0,1,40,0,0,0
E01001838,0,5,0,0,0,1,2,3,6,19,0,3,21,1,0,9
E01001839,0,4,2,0,3,6,2,3,24,19,0,1,28,4,0,13
E01001840,0,1,2,0,0,0,0,3,11,10,0,2,30,4,0,14
E01001841,0,2,0,0,0,0,0,1,7,6,0,0,26,2,0,7
E01001842,0,0,0,0,0,2,0,2,8,9,0,1,19,1,0,1
E01001843,0,1,0,0,0,0,1,0,1,4,0,0,5,0,0,1
E01001844,2,1,0,3,2,10,4,2,41,14,0,0,26,8,0,22
E01001845,1,3,0,0,0,0,0,2,4,14,0,0,14,1,0,8
E01001846,0,1,1,1,1,4,0,5,117,36,0,0,37,1,0,59
E01001847,0,3,1,0,0,0,2,4,4,18,0,0,10,2,0,0
E01001848,2,3,1,0,2,3,4,0,13,15,0,1,23,3,0,4
E01001849,5,7,4,2,1,28,3,11,92,86,0,1,79,9,0,76
E01001850,1,1,0,0,0,4,0,1,7,14,0,0,27,3,0,10
E01001851,0,2,2,0,0,3,1,1,13,14,0,0,32,0,0,0
E01001852,0,0,0,0,0,2,0,0,11,33,0,2,18,2,0,0
E01001853,0,0,0,0,0,0,0,0,1,1,0,1,23,0,0,0
E01001854,1,0,0,0,0,2,1,0,11,8,0,0,19,1,0,0
E01001855,2,1,0,0,0,0,1,0,3,35,0,0,35,1,0,3
E01001856,1,2,0,1,2,13,4,0,21,15,0,1,25,3,0,2
E01001857,2,2,1,2,4,9,1,0,32,25,0,1,23,7,0,9
E01001858,3,4,1,1,0,5,0,4,22,32,0,2,53,3,1,14
E01001859,0,1,0,0,0,0,0,3,7,16,0,1,49,4,0,9
E01001860,2,0,0,1,3,18,6,1,42,35,0,1,37,13,0,4
E01001861,1,1,0,0,0,1,0,1,1,8,0,0,25,0,0,0
